scale,selectivity,complexity,query,method,latency_ms,rows,safe_by_rule,error
0.06,0.05,2,q14_support_owner_rows,pcqv_forced,0.0752,5,1,
0.06,0.05,2,q14_support_owner_rows,pcqv,0.1722,5,1,
0.06,0.05,2,q14_support_owner_rows,oracle_order,0.0946,5,1,
0.06,0.05,2,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.05,2,q15_clearance_product_rows,post_join_filter,0.2075,6,1,
0.06,0.05,2,q15_clearance_product_rows,view_barrier,1.5135,6,1,
0.06,0.05,2,q15_clearance_product_rows,oblivious_forced,0.3395,6,1,
0.06,0.05,2,q15_clearance_product_rows,predicate_injection,0.3305,6,1,
0.06,0.05,2,q15_clearance_product_rows,pcqv_no_stats,0.3266,6,1,
0.06,0.05,2,q15_clearance_product_rows,pcqv_forced,0.3792,6,1,
0.06,0.05,2,q15_clearance_product_rows,pcqv,0.1838,6,1,
0.06,0.05,2,q15_clearance_product_rows,oracle_order,0.4047,6,1,
0.06,0.05,2,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.05,2,q16_region_product_mix,post_join_filter,0.1907,5,1,
0.06,0.05,2,q16_region_product_mix,view_barrier,1.8704,5,1,
0.06,0.05,2,q16_region_product_mix,oblivious_forced,0.2182,5,1,
0.06,0.05,2,q16_region_product_mix,predicate_injection,0.3482,5,1,
0.06,0.05,2,q16_region_product_mix,pcqv_no_stats,0.231,5,1,
0.06,0.05,2,q16_region_product_mix,pcqv_forced,0.4111,5,1,
0.06,0.05,2,q16_region_product_mix,pcqv,0.1163,5,1,
0.06,0.05,2,q16_region_product_mix,oracle_order,0.1358,5,1,
0.06,0.05,3,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.05,3,q1_customer_orders,post_join_filter,0.2191,0,1,
0.06,0.05,3,q1_customer_orders,view_barrier,0.2549,0,1,
0.06,0.05,3,q1_customer_orders,oblivious_forced,0.2709,0,1,
0.06,0.05,3,q1_customer_orders,predicate_injection,0.073,0,1,
0.06,0.05,3,q1_customer_orders,pcqv_no_stats,0.0449,0,1,
0.06,0.05,3,q1_customer_orders,pcqv_forced,0.0722,0,1,
0.06,0.05,3,q1_customer_orders,pcqv,0.0548,0,1,
0.06,0.05,3,q1_customer_orders,oracle_order,0.0731,0,1,
0.06,0.05,3,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.05,3,q2_revenue_by_product,post_join_filter,0.3688,2,1,
0.06,0.05,3,q2_revenue_by_product,view_barrier,1.0939,2,1,
0.06,0.05,3,q2_revenue_by_product,oblivious_forced,0.3582,2,1,
0.06,0.05,3,q2_revenue_by_product,predicate_injection,0.084,2,1,
0.06,0.05,3,q2_revenue_by_product,pcqv_no_stats,0.0729,2,1,
0.06,0.05,3,q2_revenue_by_product,pcqv_forced,0.0737,2,1,
0.06,0.05,3,q2_revenue_by_product,pcqv,0.1148,2,1,
0.06,0.05,3,q2_revenue_by_product,oracle_order,0.1406,2,1,
0.06,0.05,3,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.05,3,q3_support_tickets,post_join_filter,0.0974,0,1,
0.06,0.05,3,q3_support_tickets,view_barrier,0.1836,0,1,
0.06,0.05,3,q3_support_tickets,oblivious_forced,0.0689,0,1,
0.06,0.05,3,q3_support_tickets,predicate_injection,0.057,0,1,
0.06,0.05,3,q3_support_tickets,pcqv_no_stats,0.0639,0,1,
0.06,0.05,3,q3_support_tickets,pcqv_forced,0.0522,0,1,
0.06,0.05,3,q3_support_tickets,pcqv,0.0493,0,1,
0.06,0.05,3,q3_support_tickets,oracle_order,0.0554,0,1,
0.06,0.05,3,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.05,3,q4_revenue_by_region,post_join_filter,0.28,0,1,
0.06,0.05,3,q4_revenue_by_region,view_barrier,1.0334,0,1,
0.06,0.05,3,q4_revenue_by_region,oblivious_forced,0.2841,0,1,
0.06,0.05,3,q4_revenue_by_region,predicate_injection,0.0501,0,1,
0.06,0.05,3,q4_revenue_by_region,pcqv_no_stats,0.0601,0,1,
0.06,0.05,3,q4_revenue_by_region,pcqv_forced,0.0693,0,1,
0.06,0.05,3,q4_revenue_by_region,pcqv,0.0648,0,1,
0.06,0.05,3,q4_revenue_by_region,oracle_order,0.0491,0,1,
0.06,0.05,3,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.05,3,q5_high_value_segments,post_join_filter,1.7447,0,1,
0.06,0.05,3,q5_high_value_segments,view_barrier,0.1931,0,1,
0.06,0.05,3,q5_high_value_segments,oblivious_forced,1.4455,0,1,
0.06,0.05,3,q5_high_value_segments,predicate_injection,0.083,0,1,
0.06,0.05,3,q5_high_value_segments,pcqv_no_stats,0.0669,0,1,
0.06,0.05,3,q5_high_value_segments,pcqv_forced,0.0831,0,1,
0.06,0.05,3,q5_high_value_segments,pcqv,0.056,0,1,
0.06,0.05,3,q5_high_value_segments,oracle_order,0.0501,0,1,
0.06,0.05,3,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.05,3,q6_lineitem_product_count,post_join_filter,0.3795,0,1,
0.06,0.05,3,q6_lineitem_product_count,view_barrier,0.9844,0,1,
0.06,0.05,3,q6_lineitem_product_count,oblivious_forced,0.4406,0,1,
0.06,0.05,3,q6_lineitem_product_count,predicate_injection,0.0559,0,1,
0.06,0.05,3,q6_lineitem_product_count,pcqv_no_stats,0.0524,0,1,
0.06,0.05,3,q6_lineitem_product_count,pcqv_forced,0.2081,0,1,
0.06,0.05,3,q6_lineitem_product_count,pcqv,0.2409,0,1,
0.06,0.05,3,q6_lineitem_product_count,oracle_order,0.1378,0,1,
0.06,0.05,3,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.05,3,q7_customer_summary,post_join_filter,0.2588,0,1,
0.06,0.05,3,q7_customer_summary,view_barrier,0.2643,0,1,
0.06,0.05,3,q7_customer_summary,oblivious_forced,0.4402,0,1,
0.06,0.05,3,q7_customer_summary,predicate_injection,0.054,0,1,
0.06,0.05,3,q7_customer_summary,pcqv_no_stats,0.0374,0,1,
0.06,0.05,3,q7_customer_summary,pcqv_forced,0.1848,0,1,
0.06,0.05,3,q7_customer_summary,pcqv,0.0657,0,1,
0.06,0.05,3,q7_customer_summary,oracle_order,0.0244,0,1,
0.06,0.05,3,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.05,3,q8_sensitive_product_scan,post_join_filter,0.5478,4,1,
0.06,0.05,3,q8_sensitive_product_scan,view_barrier,1.0293,4,1,
0.06,0.05,3,q8_sensitive_product_scan,oblivious_forced,0.4039,4,1,
0.06,0.05,3,q8_sensitive_product_scan,predicate_injection,0.0967,4,1,
0.06,0.05,3,q8_sensitive_product_scan,pcqv_no_stats,0.1632,4,1,
0.06,0.05,3,q8_sensitive_product_scan,pcqv_forced,0.1024,4,1,
0.06,0.05,3,q8_sensitive_product_scan,pcqv,0.1003,4,1,
0.06,0.05,3,q8_sensitive_product_scan,oracle_order,0.0994,4,1,
0.06,0.05,3,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.05,3,q9_ticket_topic_segments,post_join_filter,0.0955,2,1,
0.06,0.05,3,q9_ticket_topic_segments,view_barrier,0.1931,2,1,
0.06,0.05,3,q9_ticket_topic_segments,oblivious_forced,0.0887,2,1,
0.06,0.05,3,q9_ticket_topic_segments,predicate_injection,0.0696,2,1,
0.06,0.05,3,q9_ticket_topic_segments,pcqv_no_stats,0.0504,2,1,
0.06,0.05,3,q9_ticket_topic_segments,pcqv_forced,0.0677,2,1,
0.06,0.05,3,q9_ticket_topic_segments,pcqv,0.0662,2,1,
0.06,0.05,3,q9_ticket_topic_segments,oracle_order,0.0482,2,1,
0.06,0.05,3,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.05,3,q10_acl_customer_rows,post_join_filter,0.0452,1,1,
0.06,0.05,3,q10_acl_customer_rows,view_barrier,0.0808,1,1,
0.06,0.05,3,q10_acl_customer_rows,oblivious_forced,0.0247,1,1,
0.06,0.05,3,q10_acl_customer_rows,predicate_injection,0.0243,1,1,
0.06,0.05,3,q10_acl_customer_rows,pcqv_no_stats,0.0233,1,1,
0.06,0.05,3,q10_acl_customer_rows,pcqv_forced,0.023,1,1,
0.06,0.05,3,q10_acl_customer_rows,pcqv,0.041,1,1,
0.06,0.05,3,q10_acl_customer_rows,oracle_order,0.0275,1,1,
0.06,0.05,3,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.05,3,q11_order_ticket_bridge,post_join_filter,0.1096,0,1,
0.06,0.05,3,q11_order_ticket_bridge,view_barrier,0.2497,0,1,
0.06,0.05,3,q11_order_ticket_bridge,oblivious_forced,0.1751,0,1,
0.06,0.05,3,q11_order_ticket_bridge,predicate_injection,0.1088,0,1,
0.06,0.05,3,q11_order_ticket_bridge,pcqv_no_stats,0.0454,0,1,
0.06,0.05,3,q11_order_ticket_bridge,pcqv_forced,0.0406,0,1,
0.06,0.05,3,q11_order_ticket_bridge,pcqv,0.0465,0,1,
0.06,0.05,3,q11_order_ticket_bridge,oracle_order,0.0336,0,1,
0.06,0.05,3,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.05,3,q12_product_segment_revenue,post_join_filter,0.2516,0,1,
0.06,0.05,3,q12_product_segment_revenue,view_barrier,1.4366,0,1,
0.06,0.05,3,q12_product_segment_revenue,oblivious_forced,0.1821,0,1,
0.06,0.05,3,q12_product_segment_revenue,predicate_injection,0.0817,0,1,
0.06,0.05,3,q12_product_segment_revenue,pcqv_no_stats,0.0661,0,1,
0.06,0.05,3,q12_product_segment_revenue,pcqv_forced,0.0773,0,1,
0.06,0.05,3,q12_product_segment_revenue,pcqv,0.0794,0,1,
0.06,0.05,3,q12_product_segment_revenue,oracle_order,0.1501,0,1,
0.06,0.05,3,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.05,3,q13_order_lineitem_rows,post_join_filter,0.4936,56,1,
0.06,0.05,3,q13_order_lineitem_rows,view_barrier,1.3534,56,1,
0.06,0.05,3,q13_order_lineitem_rows,oblivious_forced,0.2242,56,1,
0.06,0.05,3,q13_order_lineitem_rows,predicate_injection,0.2626,56,1,
0.06,0.05,3,q13_order_lineitem_rows,pcqv_no_stats,0.1711,56,1,
0.06,0.05,3,q13_order_lineitem_rows,pcqv_forced,0.2588,56,1,
0.06,0.05,3,q13_order_lineitem_rows,pcqv,0.2869,56,1,
0.06,0.05,3,q13_order_lineitem_rows,oracle_order,0.3429,56,1,
0.06,0.05,3,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.05,3,q14_support_owner_rows,post_join_filter,0.1341,2,1,
0.06,0.05,3,q14_support_owner_rows,view_barrier,0.24,2,1,
0.06,0.05,3,q14_support_owner_rows,oblivious_forced,0.1087,2,1,
0.06,0.05,3,q14_support_owner_rows,predicate_injection,0.2,2,1,
0.06,0.05,3,q14_support_owner_rows,pcqv_no_stats,0.0572,2,1,
0.06,0.05,3,q14_support_owner_rows,pcqv_forced,0.046,2,1,
0.06,0.05,3,q14_support_owner_rows,pcqv,0.0472,2,1,
0.06,0.05,3,q14_support_owner_rows,oracle_order,0.0461,2,1,
0.06,0.05,3,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.05,3,q15_clearance_product_rows,post_join_filter,0.0566,1,1,
0.06,0.05,3,q15_clearance_product_rows,view_barrier,0.8466,1,1,
0.06,0.05,3,q15_clearance_product_rows,oblivious_forced,0.0705,1,1,
0.06,0.05,3,q15_clearance_product_rows,predicate_injection,0.0612,1,1,
0.06,0.05,3,q15_clearance_product_rows,pcqv_no_stats,0.0973,1,1,
0.06,0.05,3,q15_clearance_product_rows,pcqv_forced,0.1696,1,1,
0.06,0.05,3,q15_clearance_product_rows,pcqv,0.0562,1,1,
0.06,0.05,3,q15_clearance_product_rows,oracle_order,0.0711,1,1,
0.06,0.05,3,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.05,3,q16_region_product_mix,post_join_filter,0.0862,0,1,
0.06,0.05,3,q16_region_product_mix,view_barrier,1.2398,0,1,
0.06,0.05,3,q16_region_product_mix,oblivious_forced,0.1465,0,1,
0.06,0.05,3,q16_region_product_mix,predicate_injection,0.094,0,1,
0.06,0.05,3,q16_region_product_mix,pcqv_no_stats,0.0538,0,1,
0.06,0.05,3,q16_region_product_mix,pcqv_forced,0.1806,0,1,
0.06,0.05,3,q16_region_product_mix,pcqv,0.1297,0,1,
0.06,0.05,3,q16_region_product_mix,oracle_order,0.1482,0,1,
0.06,0.05,4,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.05,4,q1_customer_orders,post_join_filter,0.3369,0,1,
0.06,0.05,4,q1_customer_orders,view_barrier,0.1663,0,1,
0.06,0.05,4,q1_customer_orders,oblivious_forced,0.572,0,1,
0.06,0.05,4,q1_customer_orders,predicate_injection,0.0508,0,1,
0.06,0.05,4,q1_customer_orders,pcqv_no_stats,0.0503,0,1,
0.06,0.05,4,q1_customer_orders,pcqv_forced,0.2449,0,1,
0.06,0.05,4,q1_customer_orders,pcqv,0.1448,0,1,
0.06,0.05,4,q1_customer_orders,oracle_order,0.2424,0,1,
0.06,0.05,4,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.05,4,q2_revenue_by_product,post_join_filter,0.6843,0,1,
0.06,0.05,4,q2_revenue_by_product,view_barrier,1.8483,0,1,
0.06,0.05,4,q2_revenue_by_product,oblivious_forced,0.9983,0,1,
0.06,0.05,4,q2_revenue_by_product,predicate_injection,0.2898,0,1,
0.06,0.05,4,q2_revenue_by_product,pcqv_no_stats,0.1278,0,1,
0.06,0.05,4,q2_revenue_by_product,pcqv_forced,0.1108,0,1,
0.06,0.05,4,q2_revenue_by_product,pcqv,0.1459,0,1,
0.06,0.05,4,q2_revenue_by_product,oracle_order,0.208,0,1,
0.06,0.05,4,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.05,4,q3_support_tickets,post_join_filter,0.0929,0,1,
0.06,0.05,4,q3_support_tickets,view_barrier,0.1784,0,1,
0.06,0.05,4,q3_support_tickets,oblivious_forced,0.1596,0,1,
0.06,0.05,4,q3_support_tickets,predicate_injection,0.0845,0,1,
0.06,0.05,4,q3_support_tickets,pcqv_no_stats,0.0944,0,1,
0.06,0.05,4,q3_support_tickets,pcqv_forced,0.058,0,1,
0.06,0.05,4,q3_support_tickets,pcqv,0.0988,0,1,
0.06,0.05,4,q3_support_tickets,oracle_order,0.1449,0,1,
0.06,0.05,4,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.05,4,q4_revenue_by_region,post_join_filter,0.3407,0,1,
0.06,0.05,4,q4_revenue_by_region,view_barrier,1.3243,0,1,
0.06,0.05,4,q4_revenue_by_region,oblivious_forced,0.9031,0,1,
0.06,0.05,4,q4_revenue_by_region,predicate_injection,0.0802,0,1,
0.06,0.05,4,q4_revenue_by_region,pcqv_no_stats,0.0741,0,1,
0.06,0.05,4,q4_revenue_by_region,pcqv_forced,0.1315,0,1,
0.06,0.05,4,q4_revenue_by_region,pcqv,0.0528,0,1,
0.06,0.05,4,q4_revenue_by_region,oracle_order,0.1454,0,1,
0.06,0.05,4,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.05,4,q5_high_value_segments,post_join_filter,1.4456,0,1,
0.06,0.05,4,q5_high_value_segments,view_barrier,0.1266,0,1,
0.06,0.05,4,q5_high_value_segments,oblivious_forced,1.4798,0,1,
0.06,0.05,4,q5_high_value_segments,predicate_injection,0.1198,0,1,
0.06,0.05,4,q5_high_value_segments,pcqv_no_stats,0.0562,0,1,
0.06,0.05,4,q5_high_value_segments,pcqv_forced,0.0336,0,1,
0.06,0.05,4,q5_high_value_segments,pcqv,0.0226,0,1,
0.06,0.05,4,q5_high_value_segments,oracle_order,1.4784,0,1,
0.06,0.05,4,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.05,4,q6_lineitem_product_count,post_join_filter,0.6071,0,1,
0.06,0.05,4,q6_lineitem_product_count,view_barrier,1.6209,0,1,
0.06,0.05,4,q6_lineitem_product_count,oblivious_forced,0.6364,0,1,
0.06,0.05,4,q6_lineitem_product_count,predicate_injection,0.0813,0,1,
0.06,0.05,4,q6_lineitem_product_count,pcqv_no_stats,0.0492,0,1,
0.06,0.05,4,q6_lineitem_product_count,pcqv_forced,0.1839,0,1,
0.06,0.05,4,q6_lineitem_product_count,pcqv,0.1837,0,1,
0.06,0.05,4,q6_lineitem_product_count,oracle_order,0.3127,0,1,
0.06,0.05,4,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.05,4,q7_customer_summary,post_join_filter,0.2187,0,1,
0.06,0.05,4,q7_customer_summary,view_barrier,0.4805,0,1,
0.06,0.05,4,q7_customer_summary,oblivious_forced,0.3231,0,1,
0.06,0.05,4,q7_customer_summary,predicate_injection,0.1262,0,1,
0.06,0.05,4,q7_customer_summary,pcqv_no_stats,0.0932,0,1,
0.06,0.05,4,q7_customer_summary,pcqv_forced,0.0601,0,1,
0.06,0.05,4,q7_customer_summary,pcqv,0.1365,0,1,
0.06,0.05,4,q7_customer_summary,oracle_order,0.2576,0,1,
0.06,0.05,4,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.05,4,q8_sensitive_product_scan,post_join_filter,0.9523,4,1,
0.06,0.05,4,q8_sensitive_product_scan,view_barrier,1.6257,4,1,
0.06,0.05,4,q8_sensitive_product_scan,oblivious_forced,1.1683,4,1,
0.06,0.05,4,q8_sensitive_product_scan,predicate_injection,0.1811,4,1,
0.06,0.05,4,q8_sensitive_product_scan,pcqv_no_stats,0.5632,4,1,
0.06,0.05,4,q8_sensitive_product_scan,pcqv_forced,0.3417,4,1,
0.06,0.05,4,q8_sensitive_product_scan,pcqv,0.3451,4,1,
0.06,0.05,4,q8_sensitive_product_scan,oracle_order,0.2505,4,1,
0.06,0.05,4,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.05,4,q9_ticket_topic_segments,post_join_filter,0.1385,2,1,
0.06,0.05,4,q9_ticket_topic_segments,view_barrier,0.2172,2,1,
0.06,0.05,4,q9_ticket_topic_segments,oblivious_forced,0.1348,2,1,
0.06,0.05,4,q9_ticket_topic_segments,predicate_injection,0.0936,2,1,
0.06,0.05,4,q9_ticket_topic_segments,pcqv_no_stats,0.0781,2,1,
0.06,0.05,4,q9_ticket_topic_segments,pcqv_forced,0.0514,2,1,
0.06,0.05,4,q9_ticket_topic_segments,pcqv,0.0863,2,1,
0.06,0.05,4,q9_ticket_topic_segments,oracle_order,0.1548,2,1,
0.06,0.05,4,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.05,4,q10_acl_customer_rows,post_join_filter,0.1593,1,1,
0.06,0.05,4,q10_acl_customer_rows,view_barrier,0.0876,1,1,
0.06,0.05,4,q10_acl_customer_rows,oblivious_forced,0.0627,1,1,
0.06,0.05,4,q10_acl_customer_rows,predicate_injection,0.1169,1,1,
0.06,0.05,4,q10_acl_customer_rows,pcqv_no_stats,0.1505,1,1,
0.06,0.05,4,q10_acl_customer_rows,pcqv_forced,0.0458,1,1,
0.06,0.05,4,q10_acl_customer_rows,pcqv,0.0283,1,1,
0.06,0.05,4,q10_acl_customer_rows,oracle_order,0.0462,1,1,
0.06,0.05,4,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.05,4,q11_order_ticket_bridge,post_join_filter,0.1635,0,1,
0.06,0.05,4,q11_order_ticket_bridge,view_barrier,0.2133,0,1,
0.06,0.05,4,q11_order_ticket_bridge,oblivious_forced,0.131,0,1,
0.06,0.05,4,q11_order_ticket_bridge,predicate_injection,0.0603,0,1,
0.06,0.05,4,q11_order_ticket_bridge,pcqv_no_stats,0.0438,0,1,
0.06,0.05,4,q11_order_ticket_bridge,pcqv_forced,0.1449,0,1,
0.06,0.05,4,q11_order_ticket_bridge,pcqv,0.0595,0,1,
0.06,0.05,4,q11_order_ticket_bridge,oracle_order,0.1826,0,1,
0.06,0.05,4,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.05,4,q12_product_segment_revenue,post_join_filter,0.218,0,1,
0.06,0.05,4,q12_product_segment_revenue,view_barrier,1.724,0,1,
0.06,0.05,4,q12_product_segment_revenue,oblivious_forced,0.1891,0,1,
0.06,0.05,4,q12_product_segment_revenue,predicate_injection,0.0821,0,1,
0.06,0.05,4,q12_product_segment_revenue,pcqv_no_stats,0.1706,0,1,
0.06,0.05,4,q12_product_segment_revenue,pcqv_forced,0.0811,0,1,
0.06,0.05,4,q12_product_segment_revenue,pcqv,0.0816,0,1,
0.06,0.05,4,q12_product_segment_revenue,oracle_order,0.1519,0,1,
0.06,0.05,4,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.05,4,q13_order_lineitem_rows,post_join_filter,0.094,0,1,
0.06,0.05,4,q13_order_lineitem_rows,view_barrier,0.1042,0,1,
0.06,0.05,4,q13_order_lineitem_rows,oblivious_forced,0.0594,0,1,
0.06,0.05,4,q13_order_lineitem_rows,predicate_injection,0.0656,0,1,
0.06,0.05,4,q13_order_lineitem_rows,pcqv_no_stats,0.054,0,1,
0.06,0.05,4,q13_order_lineitem_rows,pcqv_forced,0.0574,0,1,
0.06,0.05,4,q13_order_lineitem_rows,pcqv,0.088,0,1,
0.06,0.05,4,q13_order_lineitem_rows,oracle_order,0.0824,0,1,
0.06,0.05,4,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.05,4,q14_support_owner_rows,post_join_filter,0.1129,2,1,
0.06,0.05,4,q14_support_owner_rows,view_barrier,0.2734,2,1,
0.06,0.05,4,q14_support_owner_rows,oblivious_forced,0.109,2,1,
0.06,0.05,4,q14_support_owner_rows,predicate_injection,0.0582,2,1,
0.06,0.05,4,q14_support_owner_rows,pcqv_no_stats,0.0645,2,1,
0.06,0.05,4,q14_support_owner_rows,pcqv_forced,0.0571,2,1,
0.06,0.05,4,q14_support_owner_rows,pcqv,0.0455,2,1,
0.06,0.05,4,q14_support_owner_rows,oracle_order,0.0513,2,1,
0.06,0.05,4,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.05,4,q15_clearance_product_rows,post_join_filter,0.0731,1,1,
0.06,0.05,4,q15_clearance_product_rows,view_barrier,1.7724,1,1,
0.06,0.05,4,q15_clearance_product_rows,oblivious_forced,0.1086,1,1,
0.06,0.05,4,q15_clearance_product_rows,predicate_injection,0.1049,1,1,
0.06,0.05,4,q15_clearance_product_rows,pcqv_no_stats,0.1023,1,1,
0.06,0.05,4,q15_clearance_product_rows,pcqv_forced,0.0958,1,1,
0.06,0.05,4,q15_clearance_product_rows,pcqv,0.0894,1,1,
0.06,0.05,4,q15_clearance_product_rows,oracle_order,0.0589,1,1,
0.06,0.05,4,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.05,4,q16_region_product_mix,post_join_filter,0.0565,0,1,
0.06,0.05,4,q16_region_product_mix,view_barrier,1.1995,0,1,
0.06,0.05,4,q16_region_product_mix,oblivious_forced,0.0576,0,1,
0.06,0.05,4,q16_region_product_mix,predicate_injection,0.0697,0,1,
0.06,0.05,4,q16_region_product_mix,pcqv_no_stats,0.0499,0,1,
0.06,0.05,4,q16_region_product_mix,pcqv_forced,0.3001,0,1,
0.06,0.05,4,q16_region_product_mix,pcqv,0.0733,0,1,
0.06,0.05,4,q16_region_product_mix,oracle_order,0.1195,0,1,
0.06,0.05,5,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.05,5,q1_customer_orders,post_join_filter,0.2835,0,1,
0.06,0.05,5,q1_customer_orders,view_barrier,0.1894,0,1,
0.06,0.05,5,q1_customer_orders,oblivious_forced,0.4624,0,1,
0.06,0.05,5,q1_customer_orders,predicate_injection,0.2705,0,1,
0.06,0.05,5,q1_customer_orders,pcqv_no_stats,0.2887,0,1,
0.06,0.05,5,q1_customer_orders,pcqv_forced,0.2262,0,1,
0.06,0.05,5,q1_customer_orders,pcqv,0.1619,0,1,
0.06,0.05,5,q1_customer_orders,oracle_order,0.1704,0,1,
0.06,0.05,5,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.05,5,q2_revenue_by_product,post_join_filter,0.6177,0,1,
0.06,0.05,5,q2_revenue_by_product,view_barrier,1.6538,0,1,
0.06,0.05,5,q2_revenue_by_product,oblivious_forced,0.9121,0,1,
0.06,0.05,5,q2_revenue_by_product,predicate_injection,0.1444,0,1,
0.06,0.05,5,q2_revenue_by_product,pcqv_no_stats,0.1594,0,1,
0.06,0.05,5,q2_revenue_by_product,pcqv_forced,0.1615,0,1,
0.06,0.05,5,q2_revenue_by_product,pcqv,0.2737,0,1,
0.06,0.05,5,q2_revenue_by_product,oracle_order,0.198,0,1,
0.06,0.05,5,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.05,5,q3_support_tickets,post_join_filter,0.0757,0,1,
0.06,0.05,5,q3_support_tickets,view_barrier,0.1779,0,1,
0.06,0.05,5,q3_support_tickets,oblivious_forced,0.1939,0,1,
0.06,0.05,5,q3_support_tickets,predicate_injection,0.312,0,1,
0.06,0.05,5,q3_support_tickets,pcqv_no_stats,0.1378,0,1,
0.06,0.05,5,q3_support_tickets,pcqv_forced,0.1018,0,1,
0.06,0.05,5,q3_support_tickets,pcqv,0.085,0,1,
0.06,0.05,5,q3_support_tickets,oracle_order,0.096,0,1,
0.06,0.05,5,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.05,5,q4_revenue_by_region,post_join_filter,0.4776,0,1,
0.06,0.05,5,q4_revenue_by_region,view_barrier,1.2666,0,1,
0.06,0.05,5,q4_revenue_by_region,oblivious_forced,0.6204,0,1,
0.06,0.05,5,q4_revenue_by_region,predicate_injection,0.1228,0,1,
0.06,0.05,5,q4_revenue_by_region,pcqv_no_stats,0.1007,0,1,
0.06,0.05,5,q4_revenue_by_region,pcqv_forced,0.0861,0,1,
0.06,0.05,5,q4_revenue_by_region,pcqv,0.0988,0,1,
0.06,0.05,5,q4_revenue_by_region,oracle_order,0.3686,0,1,
0.06,0.05,5,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.05,5,q5_high_value_segments,post_join_filter,1.6577,0,1,
0.06,0.05,5,q5_high_value_segments,view_barrier,0.1694,0,1,
0.06,0.05,5,q5_high_value_segments,oblivious_forced,1.4619,0,1,
0.06,0.05,5,q5_high_value_segments,predicate_injection,1.4882,0,1,
0.06,0.05,5,q5_high_value_segments,pcqv_no_stats,0.1291,0,1,
0.06,0.05,5,q5_high_value_segments,pcqv_forced,1.7258,0,1,
0.06,0.05,5,q5_high_value_segments,pcqv,1.4131,0,1,
0.06,0.05,5,q5_high_value_segments,oracle_order,1.4186,0,1,
0.06,0.05,5,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.05,5,q6_lineitem_product_count,post_join_filter,0.4115,0,1,
0.06,0.05,5,q6_lineitem_product_count,view_barrier,1.2302,0,1,
0.06,0.05,5,q6_lineitem_product_count,oblivious_forced,0.5668,0,1,
0.06,0.05,5,q6_lineitem_product_count,predicate_injection,0.0811,0,1,
0.06,0.05,5,q6_lineitem_product_count,pcqv_no_stats,0.0892,0,1,
0.06,0.05,5,q6_lineitem_product_count,pcqv_forced,0.176,0,1,
0.06,0.05,5,q6_lineitem_product_count,pcqv,0.1562,0,1,
0.06,0.05,5,q6_lineitem_product_count,oracle_order,0.1585,0,1,
0.06,0.05,5,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.05,5,q7_customer_summary,post_join_filter,0.1118,0,1,
0.06,0.05,5,q7_customer_summary,view_barrier,0.2097,0,1,
0.06,0.05,5,q7_customer_summary,oblivious_forced,0.107,0,1,
0.06,0.05,5,q7_customer_summary,predicate_injection,0.1784,0,1,
